method,male_cutoff_hz,female_cutoff_hz,male_si_sdr_db,female_si_sdr_db,avg_si_sdr_db,min_si_sdr_db,male_snr_db,female_snr_db,male_corr,female_corr,avg_corr,male_spectral_l1,female_spectral_l1,reconstruction_error,balanced_score
Chebyshev-I,1200.0,2500.0,1.2529567073996453,-15.541756351167155,-7.144399821883755,-15.541756351167155,3.4095408238078995,0.11703775857124289,0.7560620571007278,0.16479110234292338,0.4604265797218256,nan,nan,0.3243713940519646,-14.64316762612761
Chebyshev-I,1250.0,2500.0,1.2077187811681152,-15.541756351167155,-7.16701878499952,-15.541756351167155,3.3696153366023402,0.11703775857124289,0.7543721185758427,0.16479110234292338,0.45958161045938306,nan,nan,0.31346056908576947,-14.64565487783587
Chebyshev-I,1150.0,2500.0,1.2551302890653924,-15.541756351167155,-7.143313031050882,-15.541756351167155,3.4131873010671265,0.11703775857124289,0.7561430971063235,0.16479110234292338,0.46046709972462346,nan,nan,0.3314062580454134,-14.65606952327604
Chebyshev-I,1100.0,2500.0,1.2399171920602359,-15.541756351167155,-7.1509195795534595,-15.541756351167155,3.400266363731606,0.11703775857124289,0.7555755864667372,0.16479110234292338,0.4601833444048303,nan,nan,0.3370721932213243,-14.675575452770024
Chebyshev-I,1300.0,2500.0,1.0841783227783732,-15.541756351167155,-7.228789014194391,-15.541756351167155,3.2667470173902595,0.11703775857124289,0.7497254209306236,0.16479110234292338,0.45725826163677347,nan,nan,0.30132143960847907,-14.687793545721382
Chebyshev-I,1050.0,2500.0,1.235172965962004,-15.541756351167155,-7.153291692602576,-15.541756351167155,3.4061708197274605,0.11703775857124289,0.7553984623889388,0.16479110234292338,0.4600947823659311,nan,nan,0.3440451050326918,-14.692070513519674
Chebyshev-I,1000.0,2500.0,1.2660797144179265,-15.541756351167155,-7.137838318374614,-15.541756351167155,3.4355235800936894,0.11703775857124289,0.7565511157624435,0.16479110234292338,0.46067110905268344,nan,nan,0.3564973055551934,-14.700368886963211
Chebyshev-I,650.0,2400.0,0.8900334297552294,-15.137378948394744,-7.123672759319757,-15.137378948394744,3.3294351968193308,0.1276434377956142,0.7423313776628405,0.172416152807731,0.4573737652352858,nan,nan,0.46190700618537345,-14.701428715417306
Chebyshev-I,800.0,2400.0,0.597287184032136,-15.137378948394744,-7.270045882181304,-15.137378948394744,2.9623512808562897,0.1276434377956142,0.7309777848492451,0.172416152807731,0.4516969688284881,nan,nan,0.3849609666639971,-14.705263352049695
Chebyshev-I,750.0,2400.0,0.6476834360595298,-15.137378948394744,-7.244847756167607,-15.137378948394744,3.028279306065768,0.1276434377956142,0.7329493204858791,0.172416152807731,0.4526827366468051,nan,nan,0.4036027807345625,-14.715377318540494
Chebyshev-I,950.0,2500.0,1.2679722209627426,-15.541756351167155,-7.136892065102206,-15.541756351167155,3.4398269470682012,0.11703775857124289,0.7566216006493205,0.16479110234292338,0.46070635149612194,nan,nan,0.3662883081554798,-14.718934154004499
Chebyshev-I,700.0,2400.0,0.7453266725668641,-15.137378948394744,-7.19602613791394,-15.137378948394744,3.141641749799425,0.1276434377956142,0.7367492498410951,0.172416152807731,0.4545827013244131,nan,nan,0.4330636575684163,-14.721677524599318
Chebyshev-I,1350.0,2500.0,0.9614397531115519,-15.541756351167155,-7.2901582990278015,-15.541756351167155,3.165679392864123,0.11703775857124289,0.7450637491367378,0.16479110234292338,0.4549274257398306,nan,nan,0.2940844505085251,-14.739350524148769
Chebyshev-I,1400.0,2500.0,0.8974554691634864,-15.541756351167155,-7.322150441001835,-15.541756351167155,3.113991087648622,0.11703775857124289,0.7426160713202321,0.16479110234292338,0.45370358683157774,nan,nan,0.28813892178713135,-14.761899286496519
Chebyshev-I,850.0,2450.0,0.8643489388386393,-15.353711190416634,-7.244681125788998,-15.353711190416634,3.166060668915426,0.12189523150794941,0.741344949867729,0.16829655905036198,0.4548207544590455,nan,nan,0.3835039431224552,-14.778903098324134
Chebyshev-I,1450.0,2500.0,0.8326622181468059,-15.541756351167155,-7.354547066510174,-15.541756351167155,3.063110151858128,0.11703775857124289,0.7401253939859203,0.16479110234292338,0.4524582481644218,nan,nan,0.27998337027890446,-14.780475486322716
Chebyshev-I,1500.0,2500.0,0.7322528012330014,-15.541756351167155,-7.404751774967077,-15.541756351167155,2.9843897001349817,0.11703775857124289,0.7362420004886925,0.16479110234292338,0.45051655141580793,nan,nan,0.26714674273705197,-14.808890333193142
Chebyshev-I,1200.0,2550.0,1.2529567073996453,-15.712973773194406,-7.23000853289738,-15.712973773194406,3.4095408238078995,0.11266664049791086,0.7560620571007278,0.16165940063340964,0.45886072886706875,nan,nan,0.32532843677734086,-14.819430835315128
Chebyshev-I,1250.0,2550.0,1.2077187811681152,-15.712973773194406,-7.252627496013146,-15.712973773194406,3.3696153366023402,0.11266664049791086,0.7543721185758427,0.16165940063340964,0.4580157596046262,nan,nan,0.3144508636198646,-14.821984590640826
Chebyshev-I,600.0,2400.0,0.763312943466572,-15.137378948394744,-7.187033002464086,-15.137378948394744,3.3109193170438904,0.1276434377956142,0.7374463100114975,0.172416152807731,0.4549312314096143,nan,nan,0.48955919526986624,-14.82497840438196
Chebyshev-I,1150.0,2550.0,1.2551302890653924,-15.712973773194406,-7.228921742064507,-15.712973773194406,3.4131873010671265,0.11266664049791086,0.7561430971063235,0.16165940063340964,0.4589012488698666,nan,nan,0.33234306381027984,-14.832292258542536
Chebyshev-I,900.0,2500.0,1.0949222482294005,-15.541756351167155,-7.223417051468878,-15.541756351167155,3.335570813648445,0.11703775857124289,0.7501313527331862,0.16479110234292338,0.4574612275380548,nan,nan,0.37706512908484147,-14.833503030146028
Chebyshev-I,1100.0,2550.0,1.2399171920602359,-15.712973773194406,-7.236528290567085,-15.712973773194406,3.400266363731606,0.11266664049791086,0.7555755864667372,0.16165940063340964,0.4586174935500734,nan,nan,0.3379933134610371,-14.851766816986217
Chebyshev-I,1300.0,2550.0,1.0841783227783732,-15.712973773194406,-7.314397725208017,-15.712973773194406,3.2667470173902595,0.11266664049791086,0.7497254209306236,0.16165940063340964,0.4556924107820166,nan,nan,0.3023514933753974,-14.864202776991982
Chebyshev-I,1050.0,2550.0,1.235172965962004,-15.712973773194406,-7.238900403616201,-15.712973773194406,3.4061708197274605,0.11266664049791086,0.7553984623889388,0.16165940063340964,0.45852893151117424,nan,nan,0.34494764337929706,-14.86822471394965
Chebyshev-I,1000.0,2550.0,1.2660797144179265,-15.712973773194406,-7.22344702938824,-15.712973773194406,3.4355235800936894,0.11266664049791086,0.7565511157624435,0.16165940063340964,0.4591052581979266,nan,nan,0.3573683223908186,-14.876460044371228
Chebyshev-I,950.0,2550.0,1.2679722209627426,-15.712973773194406,-7.222500776115831,-15.712973773194406,3.4398269470682012,0.11266664049791086,0.7566216006493205,0.16165940063340964,0.4591405006413651,nan,nan,0.36713615404747296,-14.89497896952525
Chebyshev-I,1350.0,2550.0,0.9614397531115519,-15.712973773194406,-7.375767010041427,-15.712973773194406,3.165679392864123,0.11266664049791086,0.7450637491367378,0.16165940063340964,0.4533615748850737,nan,nan,0.29513976286091254,-14.915810272590308
Chebyshev-I,650.0,2450.0,0.8900334297552294,-15.353711190416634,-7.231838880330702,-15.353711190416634,3.3294351968193308,0.12189523150794941,0.7423313776628405,0.16829655905036198,0.45531396835660126,nan,nan,0.4627941223130028,-14.923654783451822
Chebyshev-I,800.0,2450.0,0.597287184032136,-15.353711190416634,-7.378212003192249,-15.353711190416634,2.9623512808562897,0.12189523150794941,0.7309777848492451,0.16829655905036198,0.44963717194980357,nan,nan,0.3860250245429989,-14.927843303586956
Chebyshev-I,750.0,2450.0,0.6476834360595298,-15.353711190416634,-7.353013877178552,-15.353711190416634,3.028279306065768,0.12189523150794941,0.7329493204858791,0.16829655905036198,0.45062293976812057,nan,nan,0.404617750819019,-14.937859094488667
Chebyshev-I,1400.0,2550.0,0.8974554691634864,-15.712973773194406,-7.40775915201546,-15.712973773194406,3.113991087648622,0.11266664049791086,0.7426160713202321,0.16165940063340964,0.4521377359768209,nan,nan,0.2892158816688374,-14.938402329996695
Chebyshev-I,700.0,2450.0,0.7453266725668641,-15.353711190416634,-7.304192258924885,-15.353711190416634,3.141641749799425,0.12189523150794941,0.7367492498410951,0.16829655905036198,0.45252290444572857,nan,nan,0.4340097918950047,-14.944021629031754
Chebyshev-I,1450.0,2550.0,0.8326622181468059,-15.712973773194406,-7.4401557775238,-15.712973773194406,3.063110151858128,0.11266664049791086,0.7401253939859203,0.16165940063340964,0.45089239730966496,nan,nan,0.28109143790474,-14.957040745311152
Chebyshev-I,850.0,2500.0,0.8643489388386393,-15.541756351167155,-7.338703706164258,-15.541756351167155,3.166060668915426,0.11703775857124289,0.741344949867729,0.16479110234292338,0.4530680261053262,nan,nan,0.38439034456188814,-14.97222651866096
Chebyshev-I,1200.0,2600.0,1.2529567073996453,-15.872043869611975,-7.309543581106165,-15.872043869611975,3.4095408238078995,0.10873282283447533,0.7560620571007278,0.15880042111084983,0.4574312391057888,nan,nan,0.3263048513143576,-14.98331274032929
Chebyshev-I,1500.0,2550.0,0.7322528012330014,-15.712973773194406,-7.490360485980703,-15.712973773194406,2.9843897001349817,0.11266664049791086,0.7362420004886925,0.16165940063340964,0.4489507005610511,nan,nan,0.26830765967425624,-14.985561290804316
Chebyshev-I,1250.0,2600.0,1.2077187811681152,-15.872043869611975,-7.33216254422193,-15.872043869611975,3.3696153366023402,0.10873282283447533,0.7543721185758427,0.15880042111084983,0.45658626984334627,nan,nan,0.31546088730969835,-14.985933713960621
Chebyshev-I,1150.0,2600.0,1.2551302890653924,-15.872043869611975,-7.308456790273292,-15.872043869611975,3.4131873010671265,0.10873282283447533,0.7561430971063235,0.15880042111084983,0.4574717591085867,nan,nan,0.33329897808060904,-14.996133163023323
Chebyshev-I,900.0,2550.0,1.0949222482294005,-15.712973773194406,-7.309025762482503,-15.712973773194406,3.335570813648445,0.11266664049791086,0.7501313527331862,0.16165940063340964,0.45589537668329794,nan,nan,0.3778887884236602,-15.00949947256043
Chebyshev-I,1100.0,2600.0,1.2399171920602359,-15.872043869611975,-7.316063338775869,-15.872043869611975,3.400266363731606,0.10873282283447533,0.7555755864667372,0.15880042111084983,0.4571880037887935,nan,nan,0.33893327890003516,-15.01557582380434
Chebyshev-I,1300.0,2600.0,1.0841783227783732,-15.872043869611975,-7.393932773416801,-15.872043869611975,3.2667470173902595,0.10873282283447533,0.7497254209306236,0.15880042111084983,0.4542629210207367,nan,nan,0.30340182171799385,-15.028232509617304
Chebyshev-I,1050.0,2600.0,1.235172965962004,-15.872043869611975,-7.3184354518249854,-15.872043869611975,3.4061708197274605,0.10873282283447533,0.7553984623889388,0.15880042111084983,0.4570994417498943,nan,nan,0.34586857554316874,-15.031995654217523
Chebyshev-I,1000.0,2600.0,1.2660797144179265,-15.872043869611975,-7.302982077597024,-15.872043869611975,3.4355235800936894,0.10873282283447533,0.7565511157624435,0.15880042111084983,0.45767576843664665,nan,nan,0.3582573945071961,-15.04016726454411
Chebyshev-I,600.0,2450.0,0.763312943466572,-15.353711190416634,-7.295199123475031,-15.353711190416634,3.3109193170438904,0.12189523150794941,0.7374463100114975,0.16829655905036198,0.45287143453092976,nan,nan,0.4903963208389127,-15.047104491299315
Chebyshev-I,950.0,2600.0,1.2679722209627426,-15.872043869611975,-7.302035824324616,-15.872043869611975,3.4398269470682012,0.10873282283447533,0.7566216006493205,0.15880042111084983,0.45771101088008515,nan,nan,0.3680016414533678,-15.05863902027717
Chebyshev-I,1350.0,2600.0,0.9614397531115519,-15.872043869611975,-7.455302058250211,-15.872043869611975,3.165679392864123,0.10873282283447533,0.7450637491367378,0.15880042111084983,0.4519320851237938,nan,nan,0.2962157071330763,-15.079891237074765
Chebyshev-I,1400.0,2600.0,0.8974554691634864,-15.872043869611975,-7.487294200224245,-15.872043869611975,3.113991087648622,0.10873282283447533,0.7426160713202321,0.15880042111084983,0.45070824621554095,nan,nan,0.2903136803537451,-15.10252700330664
Chebyshev-I,650.0,2500.0,0.8900334297552294,-15.541756351167155,-7.325861460705963,-15.541756351167155,3.3294351968193308,0.11703775857124289,0.7423313776628405,0.16479110234292338,0.45356124000288195,nan,nan,0.4635288217789482,-15.116674799841674
Chebyshev-I,800.0,2500.0,0.597287184032136,-15.541756351167155,-7.472234583567509,-15.541756351167155,2.9623512808562897,0.11703775857124289,0.7309777848492451,0.16479110234292338,0.44788444359608426,nan,nan,0.3869056332465238,-15.121155138451966
Chebyshev-I,1450.0,2600.0,0.8326622181468059,-15.872043869611975,-7.519690825732584,-15.872043869611975,3.063110151858128,0.10873282283447533,0.7401253939859203,0.15880042111084983,0.449462907548385,nan,nan,0.2822208333309642,-15.121228612103728
Chebyshev-I,750.0,2500.0,0.6476834360595298,-15.541756351167155,-7.447036457553812,-15.541756351167155,3.028279306065768,0.11703775857124289,0.7329493204858791,0.16479110234292338,0.44887021141440125,nan,nan,0.40545803606219716,-15.131090282432982
Chebyshev-I,700.0,2500.0,0.7453266725668641,-15.541756351167155,-7.398214839300145,-15.541756351167155,3.141641749799425,0.11703775857124289,0.7367492498410951,0.16479110234292338,0.45077017609200926,nan,nan,0.4347932030038131,-15.13713906870733
Chebyshev-I,850.0,2550.0,0.8643489388386393,-15.712973773194406,-7.424312417177884,-15.712973773194406,3.166060668915426,0.11266664049791086,0.741344949867729,0.16165940063340964,0.45150217525056935,nan,nan,0.3851983559907215,-15.148191665255391
Chebyshev-I,1500.0,2600.0,0.7322528012330014,-15.872043869611975,-7.569895534189487,-15.872043869611975,2.9843897001349817,0.10873282283447533,0.7362420004886925,0.15880042111084983,0.44752121079977114,nan,nan,0.2694904686393726,-15.149855984674677
Chebyshev-I,900.0,2600.0,1.0949222482294005,-15.872043869611975,-7.3885608106912875,-15.872043869611975,3.335570813648445,0.10873282283447533,0.7501313527331862,0.15880042111084983,0.454465886922018,nan,nan,0.3787297131246982,-15.173110397902633
Chebyshev-I,600.0,2500.0,0.763312943466572,-15.541756351167155,-7.389221703850292,-15.541756351167155,3.3109193170438904,0.11703775857124289,0.7374463100114975,0.16479110234292338,0.45111870617721045,nan,nan,0.49108994454114663,-15.24004235616174
Chebyshev-I,650.0,2550.0,0.8900334297552294,-15.712973773194406,-7.411470171719588,-15.712973773194406,3.3294351968193308,0.11266664049791086,0.7423313776628405,0.16165940063340964,0.4519953891481251,nan,nan,0.46419912407687713,-15.292364528174296
Chebyshev-I,800.0,2550.0,0.597287184032136,-15.712973773194406,-7.557843294581135,-15.712973773194406,2.9623512808562897,0.11266664049791086,0.7309777848492451,0.16165940063340964,0.4463185927413274,nan,nan,0.38770841616697266,-15.297109828029628
Chebyshev-I,750.0,2550.0,0.6476834360595298,-15.712973773194406,-7.532645168567438,-15.712973773194406,3.028279306065768,0.11266664049791086,0.7329493204858791,0.16165940063340964,0.4473043605596444,nan,nan,0.40622410657844965,-15.306971547202252
Chebyshev-I,850.0,2600.0,0.8643489388386393,-15.872043869611975,-7.503847465386668,-15.872043869611975,3.166060668915426,0.10873282283447533,0.741344949867729,0.15880042111084983,0.4500726854892894,nan,nan,0.38602333186042836,-15.311770692934934
Chebyshev-I,700.0,2550.0,0.7453266725668641,-15.712973773194406,-7.483823550313771,-15.712973773194406,3.141641749799425,0.11266664049791086,0.7367492498410951,0.16165940063340964,0.4492043252372524,nan,nan,0.43550777835475335,-15.312917343145976
Chebyshev-I,600.0,2550.0,0.763312943466572,-15.712973773194406,-7.474830414863917,-15.712973773194406,3.3109193170438904,0.11266664049791086,0.7374463100114975,0.16165940063340964,0.4495528553224536,nan,nan,0.4917225188253369,-15.415656628466886
Chebyshev-I,650.0,2600.0,0.8900334297552294,-15.872043869611975,-7.491005219928373,-15.872043869611975,3.3294351968193308,0.10873282283447533,0.7423313776628405,0.15880042111084983,0.45056589938684516,nan,nan,0.46488402106008075,-15.455663398080832
Chebyshev-I,800.0,2600.0,0.597287184032136,-15.872043869611975,-7.637378342789919,-15.872043869611975,2.9623512808562897,0.10873282283447533,0.7309777848492451,0.15880042111084983,0.44488910298004747,nan,nan,0.388528163528295,-15.460678398692401
Chebyshev-I,750.0,2600.0,0.6476834360595298,-15.872043869611975,-7.612180216776222,-15.872043869611975,3.028279306065768,0.10873282283447533,0.7329493204858791,0.15880042111084983,0.44587487079836446,nan,nan,0.4070065773080522,-15.470465564601584
Chebyshev-I,700.0,2600.0,0.7453266725668641,-15.872043869611975,-7.563358598522555,-15.872043869611975,3.141641749799425,0.10873282283447533,0.7367492498410951,0.15880042111084983,0.44777483547597247,nan,nan,0.4362376630791648,-15.476306188534927
Chebyshev-I,600.0,2600.0,0.763312943466572,-15.872043869611975,-7.554365463072702,-15.872043869611975,3.3109193170438904,0.10873282283447533,0.7374463100114975,0.15880042111084983,0.44812336556117366,nan,nan,0.49236908595211015,-15.578878838660561
Elliptic,950.0,1050.0,1.0558609073118639,-5.927270953766474,-2.435705023227305,-5.927270953766474,3.3218133218793158,0.9508671828027928,0.7486538696290758,0.4510660069620839,0.5998599382955798,nan,nan,0.1439172040963467,-4.487455031712075
Elliptic,1150.0,1250.0,1.0550319660444953,-5.981923041351528,-2.463445537653516,-5.981923041351528,3.2766325376149497,0.9235078518662929,0.7486224659373499,0.4488081062781531,0.5987152861077515,nan,nan,0.12251512315423001,-4.502006732422236
Elliptic,900.0,1000.0,0.9398869913316441,-5.850390249739542,-2.455251629203949,-5.850390249739542,3.2722913810034635,0.9701520555249707,0.7442405918178219,0.454251626990979,0.5992461094044004,nan,nan,0.16110444901509755,-4.504163433295115
Elliptic,1100.0,1250.0,1.0699850497342243,-5.981923041351528,-2.455968995808652,-5.981923041351528,3.2938775511888476,0.9235078518662929,0.7491886359270307,0.4488081062781531,0.5989983711025919,nan,nan,0.13375641618094442,-4.516446606641121
Elliptic,1100.0,1200.0,1.0699850497342243,-5.997310539152797,-2.4636627447092865,-5.997310539152797,3.2938775511888476,0.917264065503552,0.7491886359270307,0.44817339583705224,0.5986810158820415,nan,nan,0.12696538311178007,-4.518886748745162
Elliptic,1000.0,1100.0,1.0146784686649861,-5.93228866438284,-2.458805097858927,-5.93228866438284,3.2897029045137867,0.9323098270355091,0.7470912464688201,0.4508584727000768,0.5989748595844484,nan,nan,0.15550388900157727,-4.538007488884605
Elliptic,850.0,1000.0,0.9200311772925595,-5.850390249739542,-2.4651795362234914,-5.850390249739542,3.2584141824904904,0.9701520555249707,0.7434810482559877,0.454251626990979,0.5988663376234833,nan,nan,0.17897618655399353,-4.5505943589542825
Elliptic,950.0,1100.0,1.0558609073118639,-5.93228866438284,-2.438213878535488,-5.93228866438284,3.3218133218793158,0.9323098270355091,0.7486538696290758,0.4508584727000768,0.5997561711645762,nan,nan,0.1749712619769572,-4.5547883923516705
Elliptic,1050.0,1150.0,1.0224429304991185,-5.9893881756691805,-2.483472622585031,-5.9893881756691805,3.2800765919613495,0.9186783503822643,0.7473862445251777,0.4485001253661061,0.5979431849456419,nan,nan,0.13833083440504268,-4.558942009338423
Elliptic,1050.0,1250.0,1.0224429304991185,-5.981923041351528,-2.4797400554262046,-5.981923041351528,3.2800765919613495,0.9235078518662929,0.7473862445251777,0.4488081062781531,0.5980971754016654,nan,nan,0.1542105102494372,-4.582928245797512
Elliptic,1050.0,1200.0,1.0224429304991185,-5.997310539152797,-2.487433804326839,-5.997310539152797,3.2800765919613495,0.917264065503552,0.7473862445251777,0.44817339583705224,0.597779820181115,nan,nan,0.14755829595864023,-4.585646025458288
Elliptic,900.0,1050.0,0.9398869913316441,-5.927270953766474,-2.493691981217415,-5.927270953766474,3.2722913810034635,0.9508671828027928,0.7442405918178219,0.4510660069620839,0.5976532993899528,nan,nan,0.17686667149668156,-4.615754202314109
Elliptic,1150.0,1300.0,1.0550319660444953,-6.073391609966405,-2.509179821960955,-6.073391609966405,3.2766325376149497,0.9021699419965147,0.7486224659373499,0.4450417649754555,0.5968321154564027,nan,nan,0.13479983273637788,-4.621811061504108
Elliptic,1200.0,1300.0,1.0108442289874289,-6.073391609966405,-2.5312736904894884,-6.073391609966405,3.2334859691514857,0.9021699419965147,0.746945505156296,0.4450417649754555,0.5959936350658758,nan,nan,0.1233153388394469,-4.622612903019833
Elliptic,800.0,1000.0,0.7747618682558394,-5.850390249739542,-2.537814190741851,-5.850390249739542,3.1386121120627415,0.9701520555249707,0.737889540271336,0.454251626990979,0.5960705836311575,nan,nan,0.181160706256764,-4.633189560862834
Elliptic,1000.0,1150.0,1.0146784686649861,-5.9893881756691805,-2.4873548535020973,-5.9893881756691805,3.2897029045137867,0.9186783503822643,0.7470912464688201,0.4485001253661061,0.5977956859174631,nan,nan,0.17342185558223278,-4.6333012806662275
Elliptic,1100.0,1300.0,1.0699850497342243,-6.073391609966405,-2.5017032801160903,-6.073391609966405,3.2938775511888476,0.9021699419965147,0.7491886359270307,0.4450417649754555,0.5971152004512431,nan,nan,0.1459289949465869,-4.6360266740899805
Elliptic,950.0,1150.0,1.0558609073118639,-5.9893881756691805,-2.4667636341786583,-5.9893881756691805,3.3218133218793158,0.9186783503822643,0.7486538696290758,0.4485001253661061,0.598576997497591,nan,nan,0.19215988925314062,-4.648623505524348
Elliptic,1000.0,1250.0,1.0146784686649861,-5.981923041351528,-2.483622286343271,-5.981923041351528,3.2897029045137867,0.9235078518662929,0.7470912464688201,0.4488081062781531,0.5979496763734866,nan,nan,0.1876268477140997,-4.653938149700261
Elliptic,1000.0,1200.0,1.0146784686649861,-5.997310539152797,-2.4913160352439054,-5.997310539152797,3.2897029045137867,0.917264065503552,0.7470912464688201,0.44817339583705224,0.5976323211529362,nan,nan,0.18199241524158474,-4.658691492997601
Elliptic,850.0,1050.0,0.9200311772925595,-5.927270953766474,-2.5036198882369574,-5.927270953766474,3.2584141824904904,0.9508671828027928,0.7434810482559877,0.4510660069620839,0.5972735276090357,nan,nan,0.1939975971047941,-4.660703504111711
Elliptic,950.0,1250.0,1.0558609073118639,-5.981923041351528,-2.463031067019832,-5.981923041351528,3.3218133218793158,0.9235078518662929,0.7486538696290758,0.4488081062781531,0.5987309879536145,nan,nan,0.20526264411024828,-4.667055900008863
Elliptic,950.0,1200.0,1.0558609073118639,-5.997310539152797,-2.4707248159204664,-5.997310539152797,3.3218133218793158,0.917264065503552,0.7486538696290758,0.44817339583705224,0.598413632733064,nan,nan,0.20009431999490426,-4.6727414600205455
Elliptic,900.0,1100.0,0.9398869913316441,-5.93228866438284,-2.496200836525598,-5.93228866438284,3.2722913810034635,0.9323098270355091,0.7442405918178219,0.4508584727000768,0.5975495322589494,nan,nan,0.20387611139397682,-4.674998326987073
Elliptic,750.0,1000.0,0.8621286164358901,-5.850390249739542,-2.494130816651826,-5.850390249739542,3.209306077189445,0.9701520555249707,0.7412595880123413,0.454251626990979,0.5977556075016601,nan,nan,0.2265842191885523,-4.676983164895382
Elliptic,1050.0,1300.0,1.0224429304991185,-6.073391609966405,-2.5254743397336434,-6.073391609966405,3.2800765919613495,0.9021699419965147,0.7473862445251777,0.4450417649754555,0.5962140047503166,nan,nan,0.1650527439563577,-4.699847623128929
Elliptic,850.0,1100.0,0.9200311772925595,-5.93228866438284,-2.5061287435451405,-5.93228866438284,3.2584141824904904,0.9323098270355091,0.7434810482559877,0.4508584727000768,0.5971697604780323,nan,nan,0.21902819703922213,-4.71598994885894
Elliptic,800.0,1050.0,0.7747618682558394,-5.927270953766474,-2.576254542755317,-5.927270953766474,3.1386121120627415,0.9508671828027928,0.737889540271336,0.4510660069620839,0.59447777361671,nan,nan,0.19608407287156282,-4.74310261814826
Elliptic,900.0,1150.0,0.9398869913316441,-5.9893881756691805,-2.5247505921687683,-5.9893881756691805,3.2722913810034635,0.9186783503822643,0.7442405918178219,0.4485001253661061,0.596370358591964,nan,nan,0.21896065900465808,-4.764625280828747
Elliptic,1000.0,1300.0,1.0146784686649861,-6.073391609966405,-2.5293565706507097,-6.073391609966405,3.2897029045137867,0.9021699419965147,0.7470912464688201,0.4450417649754555,0.5960665057221378,nan,nan,0.19667694434568214,-4.767273252881001
Elliptic,950.0,1300.0,1.0558609073118639,-6.073391609966405,-2.5087653513272707,-6.073391609966405,3.3218133218793158,0.9021699419965147,0.7486538696290758,0.4450417649754555,0.5968478173022657,nan,nan,0.21357277515233253,-4.778911072010607
Elliptic,900.0,1250.0,0.9398869913316441,-5.981923041351528,-2.521018025009942,-5.981923041351528,3.2722913810034635,0.9235078518662929,0.7442405918178219,0.4488081062781531,0.5965243490479875,nan,nan,0.23057336420251448,-4.78007757599476
Elliptic,750.0,1050.0,0.8621286164358901,-5.927270953766474,-2.532571168665292,-5.927270953766474,3.209306077189445,0.9508671828027928,0.7412595880123413,0.4510660069620839,0.5961627974872126,nan,nan,0.23869233495963382,-4.781265720493371
Elliptic,900.0,1200.0,0.9398869913316441,-5.997310539152797,-2.5287117739105764,-5.997310539152797,3.2722913810034635,0.917264065503552,0.7442405918178219,0.44817339583705224,0.596206993827437,nan,nan,0.22598045812322923,-4.786913972078559
Elliptic,700.0,1000.0,0.806421064243106,-5.850390249739542,-2.521984592748218,-5.850390249739542,3.162263220415946,0.9701520555249707,0.7391132566118681,0.454251626990979,0.5966824418014236,nan,nan,0.26940463082546273,-4.792624095666067
Elliptic,800.0,1100.0,0.7747618682558394,-5.93228866438284,-2.5787633980635003,-5.93228866438284,3.1386121120627415,0.9323098270355091,0.737889540271336,0.4508584727000768,0.5943740064857064,nan,nan,0.22089076851707826,-4.797941254317664
Elliptic,850.0,1150.0,0.9200311772925595,-5.9893881756691805,-2.5346784991883107,-5.9893881756691805,3.2584141824904904,0.9186783503822643,0.7434810482559877,0.4485001253661061,0.5959905868110469,nan,nan,0.23315494962116246,-4.803701312643132
Elliptic,850.0,1250.0,0.9200311772925595,-5.981923041351528,-2.5309459320294843,-5.981923041351528,3.2584141824904904,0.9235078518662929,0.7434810482559877,0.4488081062781531,0.5961445772670704,nan,nan,0.24409691994665525,-4.817812138064418
Elliptic,850.0,1200.0,0.9200311772925595,-5.997310539152797,-2.538639680930119,-5.997310539152797,3.2584141824904904,0.917264065503552,0.7434810482559877,0.44817339583705224,0.5958272220465199,nan,nan,0.23976269337931486,-4.825165893172107
Elliptic,750.0,1100.0,0.8621286164358901,-5.93228866438284,-2.535080023973475,-5.93228866438284,3.209306077189445,0.9323098270355091,0.7412595880123413,0.4508584727000768,0.596059030356209,nan,nan,0.2594574688542531,-4.8280212331609835
Elliptic,800.0,1150.0,0.7747618682558394,-5.9893881756691805,-2.6073131537066705,-5.9893881756691805,3.1386121120627415,0.9186783503822643,0.737889540271336,0.4485001253661061,0.5931948328187211,nan,nan,0.23490744030918195,-4.885432456522182
Elliptic,900.0,1300.0,0.9398869913316441,-6.073391609966405,-2.5667523093173807,-6.073391609966405,3.2722913810034635,0.9021699419965147,0.7442405918178219,0.4450417649754555,0.5946411783966387,nan,nan,0.2380020401997886,-4.890169837906884
Elliptic,700.0,1050.0,0.806421064243106,-5.927270953766474,-2.560424944761684,-5.927270953766474,3.162263220415946,0.9508671828027928,0.7391132566118681,0.4510660069620839,0.595089631786976,nan,nan,0.2796654844921594,-4.893212127055286
Elliptic,650.0,1000.0,0.7642688318707885,-5.850390249739542,-2.5430607089343766,-5.850390249739542,3.186918514166731,0.9701520555249707,0.7374833301228029,0.454251626990979,0.5958674785568909,nan,nan,0.3091477267415701,-4.894816330173507
Elliptic,800.0,1250.0,0.7747618682558394,-5.981923041351528,-2.603580586547844,-5.981923041351528,3.1386121120627415,0.9235078518662929,0.737889540271336,0.4488081062781531,0.5933488232747446,nan,nan,0.24577160365918282,-4.899387667992485
